product_id,name,category,units_in_stock,price,rating_avg,return_rate
SKI-48213,Mamaearth Ubtan,skincare,713,1662.88,2.2,5.1
FUR-48214,Urban Ladder Sofa,furniture,475,1511.26,2.7,1.1
FUR-48215,Durian Office Desk,furniture,847,388.72,4.8,17.2
ELE-48216,Samsung Smart TV,electronics,538,1244.19,1.9,16.8
CLO-48217,Nike Sportswear,clothing,807,1980.57,1.5,8.6
GRO-48218,Nestle Milk,grocery,21,86.39,4.7,9.3
SKI-48219,The Ordinary Serum,skincare,736,1882.77,4.1,1.4
CLO-48220,Nike Sportswear,clothing,187,1420.51,3.6,0.6
APP-48221,IFB Dishwasher,appliances,972,1086.52,1.2,18.0
ELE-48222,Logitech Wireless Mouse,electronics,555,1034.73,1.5,14.1
COS-48223,L'Oreal Mascara,cosmetics,492,100.29,2.0,2.6
COS-48224,MAC Eyeliner,cosmetics,485,224.83,3.9,19.7
CLO-48225,Nike Sportswear,clothing,855,395.9,3.3,0.8
ELE-48226,Dell Laptop,electronics,785,103.87,1.5,10.3
CLO-48227,Puma Hoodie,clothing,366,1639.11,2.4,14.7
GRO-48228,Kellogg's Corn Flakes,grocery,560,81.47,2.4,13.2
FUR-48229,Ikea Study Table,furniture,425,320.42,4.4,0.6
FUR-48230,Ikea Study Table,furniture,384,1414.5,3.5,14.8
SKI-48231,Cetaphil Moisturizer,skincare,573,1003.38,1.3,8.7
SKI-48232,Nivea Soft Cream,skincare,137,1750.47,2.7,12.0
ELE-48233,Logitech Wireless Mouse,electronics,426,241.34,5.0,12.4
APP-48234,IFB Dishwasher,appliances,692,1233.78,3.3,9.0
CLO-48235,Levi's Denim Jeans,clothing,12,762.23,2.0,9.5
COS-48236,L'Oreal Mascara,cosmetics,173,256.06,4.5,18.2
GRO-48237,Hershey's Chocolate,grocery,507,479.1,1.5,14.7
APP-48238,Havells Geyser,appliances,292,1965.63,3.3,2.1
CLO-48239,Levi's Denim Jeans,clothing,422,1270.42,2.4,12.0
COS-48240,Revlon Compact Powder,cosmetics,2,328.58,3.0,8.6
COS-48241,L'Oreal Mascara,cosmetics,173,181.98,3.0,3.5
COS-48242,Maybelline Lipstick,cosmetics,212,1488.41,2.0,7.4
APP-48243,Samsung Refrigerator,appliances,322,18.6,5.0,8.5
APP-48244,LG Washing Machine,appliances,703,1955.8,2.8,4.8
FUR-48245,Ikea Study Table,furniture,892,239.77,3.3,6.3
COS-48246,Lakme Foundation,cosmetics,969,230.92,3.4,10.9
APP-48247,Bajaj Mixer Grinder,appliances,494,1271.24,4.8,2.6
COS-48248,Maybelline Lipstick,cosmetics,480,345.8,1.3,17.9
SKI-48249,The Ordinary Serum,skincare,961,624.71,1.8,0.5
GRO-48250,Amul Butter,grocery,918,1079.0,3.9,19.9
APP-48251,LG Washing Machine,appliances,249,796.13,3.1,5.4
GRO-48252,Kellogg's Corn Flakes,grocery,288,1909.42,4.5,0.8
APP-48253,IFB Dishwasher,appliances,660,146.07,3.9,11.6
CLO-48254,Levi's Denim Jeans,clothing,985,968.7,2.5,14.6
APP-48255,Bajaj Mixer Grinder,appliances,769,243.42,3.0,4.8
FUR-48256,Godrej Wardrobe,furniture,375,307.74,1.5,12.2
ELE-48257,Logitech Wireless Mouse,electronics,781,375.47,1.9,1.1
FUR-48258,Urban Ladder Sofa,furniture,227,1484.4,5.0,4.9
COS-48259,Maybelline Lipstick,cosmetics,986,1295.14,1.1,12.2
ELE-48260,Samsung Smart TV,electronics,530,1581.42,1.5,3.9
GRO-48261,Nestle Milk,grocery,910,1018.9,1.6,19.6
GRO-48262,Hershey's Chocolate,grocery,437,1652.17,3.7,10.7
ELE-48263,Apple iPhone,electronics,513,1250.85,4.1,13.9
ELE-48264,Samsung Smart TV,electronics,816,1270.28,4.9,15.7
CLO-48265,Nike Sportswear,clothing,934,1093.68,3.2,14.8
HOM-48266,Philips LED Bulb,home,345,35.22,1.4,12.6
COS-48267,Revlon Compact Powder,cosmetics,658,1571.63,3.3,1.7
FUR-48268,Durian Office Desk,furniture,845,891.61,4.7,17.3
GRO-48269,Nestle Milk,grocery,732,1171.21,3.6,12.3
SKI-48270,Neutrogena Face Wash,skincare,858,1104.3,3.2,16.9
APP-48271,IFB Dishwasher,appliances,707,740.2,3.7,8.0
APP-48272,Samsung Refrigerator,appliances,22,1780.2,2.6,4.5
CLO-48273,Puma Hoodie,clothing,55,1833.18,1.3,11.0
HOM-48274,Cello Chairs,home,101,1855.51,2.8,4.9
CLO-48275,Zara Summer Dress,clothing,592,65.99,3.4,8.0
COS-48276,Lakme Foundation,cosmetics,257,884.59,3.5,15.1
CLO-48277,Levi's Denim Jeans,clothing,812,656.4,4.4,6.2
FUR-48278,Godrej Wardrobe,furniture,182,29.35,4.9,1.9
CLO-48279,Zara Summer Dress,clothing,404,1712.34,1.2,14.1
HOM-48280,Amazon Basics Curtains,home,419,461.67,1.7,19.7
SKI-48281,Neutrogena Face Wash,skincare,445,1757.79,4.8,10.8
SKI-48282,The Ordinary Serum,skincare,60,291.73,1.2,4.4
APP-48283,Bajaj Mixer Grinder,appliances,901,947.59,4.8,3.4
CLO-48284,Puma Hoodie,clothing,282,226.08,3.9,17.8
COS-48285,MAC Eyeliner,cosmetics,623,972.86,4.1,15.5
HOM-48286,Cello Chairs,home,178,1243.11,3.2,7.8
APP-48287,IFB Dishwasher,appliances,812,139.88,4.2,12.1
SKI-48288,Neutrogena Face Wash,skincare,315,1309.41,2.0,14.5
APP-48289,IFB Dishwasher,appliances,918,180.89,2.4,15.1
HOM-48290,Cello Chairs,home,914,1089.64,2.1,2.9
APP-48291,LG Washing Machine,appliances,899,59.58,3.8,17.8
ELE-48292,Samsung Smart TV,electronics,293,1356.28,3.7,1.7
HOM-48293,Milton Water Bottle,home,867,308.94,4.4,0.8
GRO-48294,Amul Butter,grocery,221,445.26,2.3,8.3
APP-48295,Samsung Refrigerator,appliances,435,429.05,3.7,18.8
GRO-48296,Hershey's Chocolate,grocery,172,1759.95,3.3,14.0
GRO-48297,Amul Butter,grocery,206,542.4,3.2,18.7
APP-48298,LG Washing Machine,appliances,142,1590.26,2.2,4.7
APP-48299,Bajaj Mixer Grinder,appliances,731,1573.12,4.1,13.2
GRO-48300,Hershey's Chocolate,grocery,543,647.26,4.6,8.8
HOM-48301,Milton Water Bottle,home,217,1354.04,4.7,17.6
FUR-48302,Durian Office Desk,furniture,948,290.6,2.1,18.1
GRO-48303,Whole Foods Organic Oats,grocery,380,1564.15,2.1,7.7
FUR-48304,Godrej Wardrobe,furniture,76,983.43,3.6,18.5
CLO-48305,Puma Hoodie,clothing,439,1552.87,4.8,16.8
CLO-48306,H&M Cotton Shirt,clothing,918,326.96,1.0,11.1
HOM-48307,Pigeon Pressure Cooker,home,588,1629.77,1.8,8.5
GRO-48308,Hershey's Chocolate,grocery,917,743.09,1.4,0.5
GRO-48309,Amul Butter,grocery,176,1902.23,4.9,0.9
HOM-48310,Milton Water Bottle,home,807,981.5,2.2,11.2
APP-48311,LG Washing Machine,appliances,594,236.19,4.5,19.4
COS-48312,Lakme Foundation,cosmetics,361,1399.14,1.3,19.8
ELE-48313,Logitech Wireless Mouse,electronics,771,314.44,2.0,13.3
FUR-48314,Nilkamal Chair,furniture,508,1624.98,2.6,13.8
APP-48315,Bajaj Mixer Grinder,appliances,24,1538.34,3.6,9.7
FUR-48316,Nilkamal Chair,furniture,309,853.39,3.1,17.8
COS-48317,Maybelline Lipstick,cosmetics,817,796.39,4.0,14.8
COS-48318,MAC Eyeliner,cosmetics,166,217.88,3.8,14.8
FUR-48319,Durian Office Desk,furniture,296,1566.21,2.5,7.2
SKI-48320,Nivea Soft Cream,skincare,15,1242.88,4.6,10.1
ELE-48321,Samsung Smart TV,electronics,491,163.58,1.5,16.8
SKI-48322,Nivea Soft Cream,skincare,97,626.66,4.3,9.5
CLO-48323,Levi's Denim Jeans,clothing,458,96.51,4.9,3.0
APP-48324,Havells Geyser,appliances,721,15.65,2.4,13.0
CLO-48325,Levi's Denim Jeans,clothing,640,882.87,3.5,8.5
COS-48326,Revlon Compact Powder,cosmetics,286,268.7,1.4,17.9
ELE-48327,Samsung Smart TV,electronics,945,522.48,4.3,12.0
FUR-48328,Urban Ladder Sofa,furniture,623,254.29,3.8,11.3
APP-48329,Bajaj Mixer Grinder,appliances,565,1429.49,2.4,17.8
COS-48330,Maybelline Lipstick,cosmetics,125,1426.04,4.5,7.2
FUR-48331,Durian Office Desk,furniture,202,779.8,2.6,6.7
GRO-48332,Kellogg's Corn Flakes,grocery,984,1148.25,3.0,7.4
SKI-48333,Nivea Soft Cream,skincare,271,1097.24,4.2,9.5
APP-48334,LG Washing Machine,appliances,889,1001.96,3.1,13.3
FUR-48335,Ikea Study Table,furniture,568,157.23,1.1,3.5
HOM-48336,Cello Chairs,home,440,804.47,1.2,2.9
APP-48337,IFB Dishwasher,appliances,555,567.27,2.0,17.0
FUR-48338,Nilkamal Chair,furniture,545,1735.04,2.6,13.0
FUR-48339,Urban Ladder Sofa,furniture,647,637.33,3.1,4.5
COS-48340,L'Oreal Mascara,cosmetics,511,469.35,1.8,12.2
CLO-48341,Levi's Denim Jeans,clothing,690,670.93,3.5,2.2
HOM-48342,Amazon Basics Curtains,home,599,1046.31,1.0,3.2
ELE-48343,Samsung Smart TV,electronics,222,1788.57,3.0,15.2
ELE-48344,Samsung Smart TV,electronics,780,647.16,3.1,5.1
HOM-48345,Milton Water Bottle,home,861,552.36,4.5,13.1
APP-48346,Samsung Refrigerator,appliances,374,1229.9,4.7,18.3
SKI-48347,Neutrogena Face Wash,skincare,262,828.83,4.2,8.7
CLO-48348,H&M Cotton Shirt,clothing,793,746.44,1.9,15.8
GRO-48349,Whole Foods Organic Oats,grocery,890,16.63,2.4,16.1
APP-48350,Samsung Refrigerator,appliances,928,561.7,3.1,14.0
SKI-48351,Cetaphil Moisturizer,skincare,477,1025.17,4.6,4.8
COS-48352,L'Oreal Mascara,cosmetics,935,1798.3,2.1,1.9
ELE-48353,Logitech Wireless Mouse,electronics,224,1778.7,3.3,8.5
GRO-48354,Whole Foods Organic Oats,grocery,306,282.94,2.6,2.4
CLO-48355,H&M Cotton Shirt,clothing,950,1101.24,2.2,13.6
FUR-48356,Ikea Study Table,furniture,865,945.14,1.2,2.6
ELE-48357,Dell Laptop,electronics,242,1198.76,4.2,8.8
FUR-48358,Godrej Wardrobe,furniture,933,328.69,1.1,3.1
ELE-48359,Dell Laptop,electronics,435,1145.01,2.9,15.1
GRO-48360,Whole Foods Organic Oats,grocery,577,971.25,4.8,11.3
GRO-48361,Amul Butter,grocery,79,1379.03,2.2,0.5
ELE-48362,Logitech Wireless Mouse,electronics,716,1821.03,1.7,5.3
APP-48363,LG Washing Machine,appliances,84,1953.05,2.7,15.4
APP-48364,LG Washing Machine,appliances,699,1242.66,2.7,14.3
HOM-48365,Milton Water Bottle,home,177,34.97,3.3,14.7
APP-48366,IFB Dishwasher,appliances,895,893.21,3.7,6.6
COS-48367,Maybelline Lipstick,cosmetics,584,454.63,3.5,13.4
HOM-48368,Philips LED Bulb,home,64,1105.94,4.4,17.3
COS-48369,MAC Eyeliner,cosmetics,628,1097.89,1.9,3.4
GRO-48370,Kellogg's Corn Flakes,grocery,740,1629.45,2.7,19.0
HOM-48371,Philips LED Bulb,home,214,977.07,4.2,15.7
HOM-48372,Milton Water Bottle,home,768,1983.96,4.8,18.6
GRO-48373,Amul Butter,grocery,835,1779.38,1.1,2.3
HOM-48374,Milton Water Bottle,home,22,1628.99,2.7,0.8
APP-48375,Samsung Refrigerator,appliances,322,279.74,3.9,4.9
APP-48376,LG Washing Machine,appliances,534,1634.6,1.6,5.3
FUR-48377,Nilkamal Chair,furniture,800,1483.37,1.2,1.1
HOM-48378,Pigeon Pressure Cooker,home,572,1218.4,1.9,13.1
COS-48379,L'Oreal Mascara,cosmetics,527,580.29,3.6,10.4
APP-48380,Havells Geyser,appliances,865,1581.33,2.8,9.6
GRO-48381,Kellogg's Corn Flakes,grocery,310,210.52,3.1,16.3
ELE-48382,Samsung Smart TV,electronics,695,1921.81,4.5,9.5
FUR-48383,Urban Ladder Sofa,furniture,649,900.63,4.4,10.4
FUR-48384,Nilkamal Chair,furniture,735,1428.17,3.3,18.0
HOM-48385,Milton Water Bottle,home,271,1819.47,4.0,2.8
APP-48386,IFB Dishwasher,appliances,393,1034.58,4.5,14.3
COS-48387,Revlon Compact Powder,cosmetics,855,650.62,4.4,7.2
APP-48388,Havells Geyser,appliances,642,1279.76,3.7,16.1
COS-48389,MAC Eyeliner,cosmetics,751,571.39,1.8,5.4
GRO-48390,Kellogg's Corn Flakes,grocery,533,217.02,3.2,0.5
GRO-48391,Hershey's Chocolate,grocery,657,40.93,3.9,5.0
FUR-48392,Urban Ladder Sofa,furniture,171,1347.81,4.0,13.3
SKI-48393,Mamaearth Ubtan,skincare,78,453.31,1.9,17.9
GRO-48394,Amul Butter,grocery,840,1305.41,1.6,4.4
FUR-48395,Godrej Wardrobe,furniture,529,613.46,4.3,19.6
CLO-48396,Puma Hoodie,clothing,344,619.32,2.8,5.7
HOM-48397,Pigeon Pressure Cooker,home,282,728.61,4.2,8.0
CLO-48398,Nike Sportswear,clothing,998,1582.23,4.8,5.2
FUR-48399,Godrej Wardrobe,furniture,972,552.92,4.2,7.0
COS-48400,MAC Eyeliner,cosmetics,546,1275.82,2.1,6.4
CLO-48401,Puma Hoodie,clothing,714,1433.34,2.8,6.4
CLO-48402,Nike Sportswear,clothing,448,1227.15,1.5,18.7
COS-48403,Maybelline Lipstick,cosmetics,460,1253.95,4.6,5.6
CLO-48404,Levi's Denim Jeans,clothing,688,619.23,4.6,9.8
APP-48405,IFB Dishwasher,appliances,824,298.33,3.5,11.3
HOM-48406,Amazon Basics Curtains,home,332,1241.5,4.2,17.3
HOM-48407,Pigeon Pressure Cooker,home,438,1367.02,4.8,15.0
APP-48408,IFB Dishwasher,appliances,343,304.38,1.2,17.3
FUR-48409,Durian Office Desk,furniture,513,1505.04,4.0,2.9
ELE-48410,Samsung Smart TV,electronics,573,861.3,4.0,11.8
COS-48411,Revlon Compact Powder,cosmetics,547,218.8,3.5,7.1
HOM-48412,Pigeon Pressure Cooker,home,792,471.75,3.7,1.4
HOM-48413,Pigeon Pressure Cooker,home,781,1841.23,2.5,12.2
GRO-48414,Amul Butter,grocery,901,1688.94,2.6,6.1
HOM-48415,Pigeon Pressure Cooker,home,288,1659.51,4.6,2.5
CLO-48416,H&M Cotton Shirt,clothing,284,814.76,1.6,13.4
FUR-48417,Godrej Wardrobe,furniture,210,359.49,1.5,16.2
GRO-48418,Whole Foods Organic Oats,grocery,96,694.01,1.5,4.2
COS-48419,Revlon Compact Powder,cosmetics,954,371.27,2.4,6.8
COS-48420,Lakme Foundation,cosmetics,518,469.45,4.3,5.1
HOM-48421,Pigeon Pressure Cooker,home,538,1416.93,2.3,10.1
SKI-48422,Cetaphil Moisturizer,skincare,902,150.33,4.4,19.0
CLO-48423,Puma Hoodie,clothing,55,684.35,3.7,1.2
GRO-48424,Amul Butter,grocery,407,258.4,2.6,17.3
SKI-48425,The Ordinary Serum,skincare,889,1277.37,4.6,17.0
ELE-48426,Sony Headphones,electronics,325,1742.91,3.6,4.1
COS-48427,Revlon Compact Powder,cosmetics,101,396.12,4.3,2.9
SKI-48428,Neutrogena Face Wash,skincare,693,1887.53,4.8,3.3
APP-48429,Samsung Refrigerator,appliances,341,561.61,3.3,12.4
HOM-48430,Philips LED Bulb,home,775,1948.23,4.0,4.6
CLO-48431,Levi's Denim Jeans,clothing,37,1076.2,3.1,7.2
FUR-48432,Nilkamal Chair,furniture,694,414.49,1.2,4.6
FUR-48433,Urban Ladder Sofa,furniture,67,1131.9,2.9,4.4
HOM-48434,Philips LED Bulb,home,386,1635.97,4.4,11.6
APP-48435,Samsung Refrigerator,appliances,262,248.0,4.9,8.2
CLO-48436,H&M Cotton Shirt,clothing,280,733.64,3.2,8.3
APP-48437,IFB Dishwasher,appliances,222,1210.5,3.4,13.9
CLO-48438,Puma Hoodie,clothing,529,143.68,1.4,6.8
COS-48439,MAC Eyeliner,cosmetics,58,696.12,3.1,19.1
SKI-48440,Nivea Soft Cream,skincare,991,310.47,2.1,3.0
COS-48441,Revlon Compact Powder,cosmetics,790,1869.99,3.3,13.3
CLO-48442,Puma Hoodie,clothing,395,1734.63,4.0,7.1
FUR-48443,Ikea Study Table,furniture,191,508.48,4.0,2.3
HOM-48444,Cello Chairs,home,420,1253.04,4.9,4.8
CLO-48445,Puma Hoodie,clothing,628,1731.93,1.3,5.8
APP-48446,Samsung Refrigerator,appliances,513,1817.6,1.5,12.7
FUR-48447,Ikea Study Table,furniture,220,124.82,1.6,8.5
GRO-48448,Nestle Milk,grocery,762,1644.64,5.0,3.4
COS-48449,L'Oreal Mascara,cosmetics,838,256.36,4.4,12.6
GRO-48450,Whole Foods Organic Oats,grocery,900,152.92,3.5,13.3
FUR-48451,Ikea Study Table,furniture,742,1764.69,1.4,18.2
HOM-48452,Pigeon Pressure Cooker,home,659,595.24,1.6,10.5
FUR-48453,Nilkamal Chair,furniture,915,14.9,2.0,4.4
FUR-48454,Urban Ladder Sofa,furniture,758,891.51,3.9,5.2
ELE-48455,Sony Headphones,electronics,448,1311.59,4.4,18.8
COS-48456,Lakme Foundation,cosmetics,974,1434.19,2.3,2.3
CLO-48457,H&M Cotton Shirt,clothing,332,1448.2,1.2,11.8
CLO-48458,Zara Summer Dress,clothing,692,1602.29,4.4,7.7
GRO-48459,Nestle Milk,grocery,835,663.92,1.8,7.2
HOM-48460,Milton Water Bottle,home,803,440.63,3.2,1.7
FUR-48461,Nilkamal Chair,furniture,239,763.4,4.6,17.5
SKI-48462,Mamaearth Ubtan,skincare,610,694.5,4.8,10.3
GRO-48463,Whole Foods Organic Oats,grocery,288,1105.61,1.2,16.5
CLO-48464,Nike Sportswear,clothing,916,71.6,4.0,18.8
CLO-48465,Zara Summer Dress,clothing,520,1962.94,3.4,14.7
GRO-48466,Amul Butter,grocery,239,1444.78,4.3,5.2
GRO-48467,Hershey's Chocolate,grocery,518,293.55,2.5,6.1
ELE-48468,Dell Laptop,electronics,716,1413.29,4.4,4.5
CLO-48469,Puma Hoodie,clothing,431,729.85,3.8,5.1
GRO-48470,Kellogg's Corn Flakes,grocery,510,203.05,1.3,10.4
FUR-48471,Godrej Wardrobe,furniture,335,11.82,2.3,4.5
HOM-48472,Cello Chairs,home,247,1480.33,2.5,15.2
CLO-48473,H&M Cotton Shirt,clothing,722,1139.16,1.8,13.8
CLO-48474,Zara Summer Dress,clothing,475,1868.76,3.0,2.1
APP-48475,IFB Dishwasher,appliances,92,1988.52,2.2,18.2
FUR-48476,Urban Ladder Sofa,furniture,531,542.64,1.2,0.9
ELE-48477,Dell Laptop,electronics,40,1453.05,1.5,14.1
CLO-48478,Levi's Denim Jeans,clothing,544,718.22,1.3,1.9
FUR-48479,Ikea Study Table,furniture,146,334.24,2.3,7.4
GRO-48480,Kellogg's Corn Flakes,grocery,743,347.39,1.5,18.1
APP-48481,LG Washing Machine,appliances,429,300.92,4.5,3.0
HOM-48482,Pigeon Pressure Cooker,home,192,1933.88,2.1,12.1
ELE-48483,Dell Laptop,electronics,683,1682.69,2.2,3.7
SKI-48484,The Ordinary Serum,skincare,208,341.52,2.3,2.3
HOM-48485,Cello Chairs,home,40,1771.65,4.5,18.6
SKI-48486,Neutrogena Face Wash,skincare,31,766.65,3.9,15.1
COS-48487,Maybelline Lipstick,cosmetics,933,1795.23,3.9,8.9
APP-48488,Havells Geyser,appliances,689,1476.02,3.4,4.1
FUR-48489,Godrej Wardrobe,furniture,909,1061.06,1.8,1.7
APP-48490,IFB Dishwasher,appliances,882,960.42,2.0,15.7
COS-48491,Lakme Foundation,cosmetics,532,69.71,1.4,8.6
HOM-48492,Milton Water Bottle,home,157,1353.02,2.8,16.2
SKI-48493,Mamaearth Ubtan,skincare,710,375.39,4.4,9.0
FUR-48494,Urban Ladder Sofa,furniture,743,992.37,3.9,3.0
COS-48495,MAC Eyeliner,cosmetics,472,248.94,1.7,14.4
SKI-48496,Cetaphil Moisturizer,skincare,854,1248.43,4.6,1.0
GRO-48497,Whole Foods Organic Oats,grocery,273,1745.28,4.4,11.4
HOM-48498,Philips LED Bulb,home,108,384.85,4.0,9.3
APP-48499,Havells Geyser,appliances,50,1870.47,3.3,1.5
APP-48500,IFB Dishwasher,appliances,384,1139.0,1.6,4.1
COS-48501,Lakme Foundation,cosmetics,234,1914.49,4.2,9.2
ELE-48502,Dell Laptop,electronics,292,1931.19,2.8,9.1
COS-48503,L'Oreal Mascara,cosmetics,720,1018.65,1.1,8.2
FUR-48504,Ikea Study Table,furniture,827,352.34,2.8,6.4
CLO-48505,Zara Summer Dress,clothing,386,493.23,2.1,1.8
APP-48506,Bajaj Mixer Grinder,appliances,811,1287.04,1.4,13.8
APP-48507,Samsung Refrigerator,appliances,88,1868.39,4.1,4.8
APP-48508,IFB Dishwasher,appliances,12,1959.94,1.8,18.7
CLO-48509,Puma Hoodie,clothing,695,357.94,4.9,3.9
APP-48510,Havells Geyser,appliances,270,1053.4,2.2,19.3
CLO-48511,Nike Sportswear,clothing,110,1799.68,2.0,12.1
HOM-48512,Philips LED Bulb,home,873,56.82,3.9,7.2
APP-48513,Havells Geyser,appliances,112,1501.82,3.9,5.7
APP-48514,Samsung Refrigerator,appliances,376,392.45,3.7,15.1
COS-48515,L'Oreal Mascara,cosmetics,904,1977.17,5.0,5.8
HOM-48516,Amazon Basics Curtains,home,191,1694.32,4.2,4.4
ELE-48517,Samsung Smart TV,electronics,950,1821.66,3.4,5.8
CLO-48518,H&M Cotton Shirt,clothing,72,615.15,2.5,5.8
GRO-48519,Hershey's Chocolate,grocery,592,1792.94,3.8,12.1
SKI-48520,Nivea Soft Cream,skincare,485,1230.48,2.4,3.6
CLO-48521,Nike Sportswear,clothing,413,1975.49,3.6,3.0
ELE-48522,Sony Headphones,electronics,929,1894.6,3.2,10.3
CLO-48523,Zara Summer Dress,clothing,867,1468.36,2.7,9.3
CLO-48524,Levi's Denim Jeans,clothing,467,389.15,3.8,6.9
APP-48525,IFB Dishwasher,appliances,386,1392.24,2.9,9.4
GRO-48526,Hershey's Chocolate,grocery,55,1028.8,1.0,17.0
APP-48527,LG Washing Machine,appliances,143,389.12,2.3,18.0
SKI-48528,The Ordinary Serum,skincare,425,13.43,3.4,16.8
COS-48529,L'Oreal Mascara,cosmetics,982,71.46,1.5,19.0
GRO-48530,Whole Foods Organic Oats,grocery,726,996.44,1.1,16.5
APP-48531,Havells Geyser,appliances,739,691.47,1.3,2.7
CLO-48532,Levi's Denim Jeans,clothing,844,815.96,2.2,4.5
COS-48533,MAC Eyeliner,cosmetics,155,1526.75,1.2,5.3
GRO-48534,Whole Foods Organic Oats,grocery,628,1805.02,4.9,13.0
GRO-48535,Nestle Milk,grocery,12,1349.24,2.2,17.2
APP-48536,IFB Dishwasher,appliances,241,1595.98,3.8,9.2
GRO-48537,Amul Butter,grocery,124,1275.19,5.0,3.4
COS-48538,Maybelline Lipstick,cosmetics,25,203.49,4.3,5.3
APP-48539,Samsung Refrigerator,appliances,767,630.61,4.7,4.5
SKI-48540,Neutrogena Face Wash,skincare,124,1596.19,2.1,15.7
APP-48541,Havells Geyser,appliances,607,209.18,4.0,10.5
GRO-48542,Hershey's Chocolate,grocery,564,500.39,1.3,11.9
HOM-48543,Pigeon Pressure Cooker,home,170,973.17,1.6,2.2
ELE-48544,Logitech Wireless Mouse,electronics,398,391.88,2.0,5.8
GRO-48545,Hershey's Chocolate,grocery,486,1296.34,3.7,19.6
COS-48546,Maybelline Lipstick,cosmetics,244,487.06,4.8,13.7
CLO-48547,Levi's Denim Jeans,clothing,382,1275.84,3.4,5.8
HOM-48548,Milton Water Bottle,home,888,1284.47,2.7,10.2
HOM-48549,Pigeon Pressure Cooker,home,326,1698.0,2.5,3.9
ELE-48550,Sony Headphones,electronics,612,38.64,4.4,15.6
HOM-48551,Amazon Basics Curtains,home,282,379.0,1.4,8.4
FUR-48552,Ikea Study Table,furniture,523,1263.05,3.6,17.0
FUR-48553,Ikea Study Table,furniture,454,1346.68,1.7,5.2
SKI-48554,Cetaphil Moisturizer,skincare,804,1770.48,3.4,4.7
COS-48555,L'Oreal Mascara,cosmetics,663,1980.76,4.5,6.0
ELE-48556,Samsung Smart TV,electronics,322,1881.72,3.8,5.5
CLO-48557,Zara Summer Dress,clothing,146,1331.36,2.4,8.6
HOM-48558,Cello Chairs,home,148,1253.08,4.7,16.1
GRO-48559,Nestle Milk,grocery,963,501.64,2.6,10.3
FUR-48560,Nilkamal Chair,furniture,200,466.27,4.5,8.0
SKI-48561,Cetaphil Moisturizer,skincare,367,52.63,1.7,16.3
COS-48562,MAC Eyeliner,cosmetics,966,1211.68,3.2,16.4
ELE-48563,Sony Headphones,electronics,44,1804.33,3.4,8.7
CLO-48564,H&M Cotton Shirt,clothing,157,1960.87,4.6,17.0
SKI-48565,Cetaphil Moisturizer,skincare,514,1701.48,1.4,19.6
CLO-48566,Puma Hoodie,clothing,578,1863.15,4.7,14.2
APP-48567,Bajaj Mixer Grinder,appliances,227,68.96,2.3,4.8
FUR-48568,Durian Office Desk,furniture,583,479.12,3.7,14.1
CLO-48569,Puma Hoodie,clothing,609,297.95,3.5,2.7
ELE-48570,Samsung Smart TV,electronics,163,388.8,2.7,2.8
HOM-48571,Cello Chairs,home,284,1563.84,2.0,17.2
GRO-48572,Amul Butter,grocery,97,1618.35,2.1,13.4
HOM-48573,Amazon Basics Curtains,home,220,815.88,2.8,5.6
GRO-48574,Whole Foods Organic Oats,grocery,977,1767.98,1.5,10.0
HOM-48575,Pigeon Pressure Cooker,home,550,624.15,4.4,5.3
HOM-48576,Cello Chairs,home,954,1305.11,1.7,8.1
APP-48577,Bajaj Mixer Grinder,appliances,332,1645.85,2.3,10.3
APP-48578,LG Washing Machine,appliances,890,1752.87,2.5,0.6
SKI-48579,Cetaphil Moisturizer,skincare,220,1719.08,4.2,17.5
SKI-48580,Nivea Soft Cream,skincare,856,1776.29,2.6,12.1
FUR-48581,Nilkamal Chair,furniture,778,1040.42,4.7,18.2
HOM-48582,Philips LED Bulb,home,660,1542.62,1.9,7.9
HOM-48583,Cello Chairs,home,258,1412.77,4.7,15.3
APP-48584,LG Washing Machine,appliances,15,312.06,3.6,13.8
HOM-48585,Pigeon Pressure Cooker,home,198,1556.99,4.1,8.7
FUR-48586,Durian Office Desk,furniture,387,1895.2,2.0,18.2
COS-48587,Revlon Compact Powder,cosmetics,49,637.31,4.6,5.0
HOM-48588,Milton Water Bottle,home,861,1801.24,1.9,1.3
FUR-48589,Godrej Wardrobe,furniture,914,72.31,1.9,18.0
GRO-48590,Nestle Milk,grocery,383,205.8,4.7,3.5
COS-48591,L'Oreal Mascara,cosmetics,939,110.39,2.2,1.2
FUR-48592,Urban Ladder Sofa,furniture,450,1572.06,2.4,15.9
HOM-48593,Philips LED Bulb,home,380,1214.16,1.7,15.1
APP-48594,IFB Dishwasher,appliances,474,793.68,3.9,9.8
GRO-48595,Amul Butter,grocery,590,1317.18,3.4,14.4
GRO-48596,Nestle Milk,grocery,676,1436.98,4.9,4.3
GRO-48597,Nestle Milk,grocery,108,1024.19,3.2,6.6
HOM-48598,Amazon Basics Curtains,home,696,1818.6,1.5,13.3
COS-48599,L'Oreal Mascara,cosmetics,23,482.47,1.4,3.9
FUR-48600,Urban Ladder Sofa,furniture,377,1553.76,1.9,11.7
CLO-48601,Zara Summer Dress,clothing,90,1983.65,1.0,8.7
